t_max,t_min,precip,snow,snow_depth,date
30,12,0.0,0.0,0,2018-01-01
46,12,0.0,0.0,0,2018-01-02
50,20,0.0,0.0,0,2018-01-03
52,24,0.0,0.0,0,2018-01-04
62,25,0.0,0.0,0,2018-01-05
60,30,0.0,0.0,0,2018-01-06
55,30,0.0,0.0,0,2018-01-07
56,25,0.0,0.0,0,2018-01-08
67,36,0.0,0.0,0,2018-01-09
59,44,0.01,0.0,0,2018-01-10
47,20,0.0,0.0,0,2018-01-11
48,29,0.0,0.0,0,2018-01-12
52,21,0.0,0.0,0,2018-01-13
52,22,0.0,0.0,0,2018-01-14
38,16,0.06,1.7,2,2018-01-15
36,0,0.0,0.0,1,2018-01-16
52,14,0.0,0.0,0,2018-01-17
63,24,0.0,0.0,0,2018-01-18
69,38,0.0,0.0,0,2018-01-19
62,31,0.0,0.0,0,2018-01-20
32,24,0.67,7.1,7,2018-01-21
48,15,0.0,0.0,5,2018-01-22
44,19,0.0,0.0,4,2018-01-23
53,15,0.0,0.0,4,2018-01-24
53,28,0.0,0.0,4,2018-01-25
47,28,0.0,0.0,3,2018-01-26
45,20,0.0,0.0,3,2018-01-27
50,23,0.0,0.0,2,2018-01-28
59,23,0.0,0.0,1,2018-01-29
64,35,0.0,0.0,0,2018-01-30
59,24,0.0,0.0,0,2018-01-31
40,22,0.03,0.5,1,2018-02-01
52,23,0.0,0.0,0,2018-02-02
58,32,0.0,0.0,0,2018-02-03
50,15,0.02,0.3,0,2018-02-04
53,20,0.02,0.0,0,2018-02-05
49,22,0.0,0.0,0,2018-02-06
53,24,0.0,0.0,0,2018-02-07
60,35,0.0,0.0,0,2018-02-08
56,24,0.0,0.0,0,2018-02-09
24,10,0.3,4.1,4,2018-02-10
46,6,0.04,1.6,2,2018-02-11
32,15,0.0,0.1,0,2018-02-12
57,12,0.0,0.0,0,2018-02-13
63,41,0.0,0.0,0,2018-02-14
50,29,0.0,0.0,0,2018-02-15
41,14,0.04,0.6,0,2018-02-16
56,31,0.0,0.0,0,2018-02-17
66,36,0.0,0.0,0,2018-02-18
54,10,0.11,3.2,2,2018-02-19
15,-6,0.34,5.6,6,2018-02-20
19,-4,0.0,0.0,4,2018-02-21
30,7,0.0,0.0,4,2018-02-22
34,9,0.01,0.1,4,2018-02-23
37,16,0.13,2.4,4,2018-02-24
40,20,0.0,0.0,3,2018-02-25
52,22,0.0,0.0,2,2018-02-26
52,22,0.0,0.0,1,2018-02-27
48,25,0.0,0.0,0,2018-02-28
0,0,0.0,0.0,0,2018-03-01
53,20,0.0,0.0,0,2018-03-02
69,31,0.0,0.0,0,2018-03-03
68,30,0.0,0.0,0,2018-03-04
67,31,0.0,0.0,0,2018-03-05
45,24,0.0,0.0,0,2018-03-06
51,20,0.0,0.0,0,2018-03-07
52,17,0.0,0.0,0,2018-03-08
65,25,0.0,0.0,0,2018-03-09
64,40,0.0,0.0,0,2018-03-10
57,39,0.0,0.0,0,2018-03-11
51,19,0.0,0.0,0,2018-03-12
56,22,0.0,0.0,0,2018-03-13
57,23,0.0,0.0,0,2018-03-14
66,30,0.0,0.0,0,2018-03-15
65,35,0.0,0.0,0,2018-03-16
52,31,0.32,0.1,0,2018-03-17
61,27,0.0,0.0,0,2018-03-18
54,28,0.25,0.2,0,2018-03-19
45,27,0.36,0.8,0,2018-03-20
51,25,0.0,0.0,0,2018-03-21
60,27,0.0,0.0,0,2018-03-22
72,38,0.0,0.0,0,2018-03-23
70,51,0.0,0.0,0,2018-03-24
64,31,0.0,0.0,0,2018-03-25
62,31,0.0,0.0,0,2018-03-26
56,35,0.1,0.0,0,2018-03-27
47,26,0.61,3.0,0,2018-03-28
47,29,0.39,1.5,1,2018-03-29
47,24,0.19,1.2,0,2018-03-30
63,25,0.01,0.0,0,2018-03-31
59,31,0.0,0.0,0,2018-04-01
49,24,0.02,0.1,0,2018-04-02
74,31,0.0,0.0,0,2018-04-03
65,30,0.0,0.0,0,2018-04-04
62,23,0.0,0.0,0,2018-04-05
65,37,0.0,0.0,0,2018-04-06
58,24,0.38,4.1,4,2018-04-07
50,22,0.02,0.1,0,2018-04-08
62,41,0.0,0.0,0,2018-04-09
57,33,0.04,0.0,0,2018-04-10
69,35,0.0,0.0,0,2018-04-11
76,52,0.0,0.0,0,2018-04-12
76,40,0.0,0.0,0,2018-04-13
69,35,0.01,0.0,0,2018-04-14
57,28,0.0,0.0,0,2018-04-15
59,28,0.0,0.0,0,2018-04-16
65,31,0.0,0.0,0,2018-04-17
69,43,0.0,0.0,0,2018-04-18
56,28,0.0,0.0,0,2018-04-19
61,27,0.0,0.0,0,2018-04-20
58,35,0.03,0.0,0,2018-04-21
46,32,0.37,0.7,0,2018-04-22
64,29,0.0,0.0,0,2018-04-23
71,35,0.0,0.0,0,2018-04-24
68,33,0.48,1.0,0,2018-04-25
66,27,0.0,0.0,0,2018-04-26
66,41,0.0,0.0,0,2018-04-27
72,34,0.0,0.0,0,2018-04-28
73,38,0.0,0.0,0,2018-04-29
81,47,0.0,0.0,0,2018-04-30
76,43,0.0,0.0,0,2018-05-01
67,45,0.0,0.0,0,2018-05-02
57,42,0.24,0.0,0,2018-05-03
53,38,1.44,0.0,0,2018-05-04
69,37,0.02,0.0,0,2018-05-05
75,47,0.0,0.0,0,2018-05-06
75,43,0.0,0.0,0,2018-05-07
82,46,0.0,0.0,0,2018-05-08
82,47,0.0,0.0,0,2018-05-09
76,46,0.0,0.0,0,2018-05-10
84,45,0.0,0.0,0,2018-05-11
84,49,0.0,0.0,0,2018-05-12
64,51,0.44,0.0,0,2018-05-13
57,49,0.28,0.0,0,2018-05-14
64,49,0.65,0.0,0,2018-05-15
71,41,0.01,0.0,0,2018-05-16
81,44,0.0,0.0,0,2018-05-17
78,42,0.0,0.0,0,2018-05-18
75,48,0.51,0.0,0,2018-05-19
53,44,0.39,0.0,0,2018-05-20
51,41,0.42,0.0,0,2018-05-21
75,40,0.01,0.0,0,2018-05-22
77,47,0.0,0.0,0,2018-05-23
74,46,0.04,0.0,0,2018-05-24
82,48,0.0,0.0,0,2018-05-25
86,48,0.0,0.0,0,2018-05-26
86,50,0.0,0.0,0,2018-05-27
80,54,0.0,0.0,0,2018-05-28
79,52,0.07,0.0,0,2018-05-29
73,49,0.0,0.0,0,2018-05-30
82,45,0.24,0.0,0,2018-05-31
87,50,0.0,0.0,0,2018-06-01
87,50,0.0,0.0,0,2018-06-02
79,48,0.0,0.0,0,2018-06-03
77,44,0.0,0.0,0,2018-06-04
90,51,0.0,0.0,0,2018-06-05
91,53,0.0,0.0,0,2018-06-06
84,53,0.0,0.0,0,2018-06-07
90,53,0.0,0.0,0,2018-06-08
91,51,0.0,0.0,0,2018-06-09
91,52,0.0,0.0,0,2018-06-10
94,54,0.0,0.0,0,2018-06-11
91,60,0.0,0.0,0,2018-06-12
82,49,0.0,0.0,0,2018-06-13
90,52,0.0,0.0,0,2018-06-14
95,56,0.0,0.0,0,2018-06-15
89,62,0.02,0.0,0,2018-06-16
84,57,0.26,0.0,0,2018-06-17
73,55,0.42,0.0,0,2018-06-18
73,55,0.52,0.0,0,2018-06-19
73,57,0.44,0.0,0,2018-06-20
76,48,0.0,0.0,0,2018-06-21
81,50,0.0,0.0,0,2018-06-22
86,53,0.01,0.0,0,2018-06-23
85,50,0.0,0.0,0,2018-06-24
85,54,0.02,0.0,0,2018-06-25
82,46,0.0,0.0,0,2018-06-26
97,51,0.0,0.0,0,2018-06-27
97,65,0.0,0.0,0,2018-06-28
98,57,0.0,0.0,0,2018-06-29
90,72,0.0,0.0,0,2018-06-30
79,53,0.13,0.0,0,2018-07-01
87,46,0.0,0.0,0,2018-07-02
92,51,0.0,0.0,0,2018-07-03
90,56,0.0,0.0,0,2018-07-04
87,55,0.0,0.0,0,2018-07-05
84,58,0.24,0.0,0,2018-07-06
87,53,0.0,0.0,0,2018-07-07
96,57,0.0,0.0,0,2018-07-08
96,60,0.0,0.0,0,2018-07-09
93,60,0.0,0.0,0,2018-07-10
97,57,0.0,0.0,0,2018-07-11
95,58,0.0,0.0,0,2018-07-12
92,61,0.05,0.0,0,2018-07-13
88,55,0.0,0.0,0,2018-07-14
94,57,0.0,0.0,0,2018-07-15
93,61,0.45,0.0,0,2018-07-16
85,54,0.02,0.0,0,2018-07-17
84,61,0.0,0.0,0,2018-07-18
94,60,0.0,0.0,0,2018-07-19
97,61,0.0,0.0,0,2018-07-20
94,60,0.0,0.0,0,2018-07-21
93,60,0.05,0.0,0,2018-07-22
94,63,0.11,0.0,0,2018-07-23
78,63,0.31,0.0,0,2018-07-24
86,57,0.11,0.0,0,2018-07-25
82,58,0.03,0.0,0,2018-07-26
81,55,0.07,0.0,0,2018-07-27
80,56,0.35,0.0,0,2018-07-28
77,56,0.01,0.0,0,2018-07-29
75,52,0.04,0.0,0,2018-07-30
77,51,0.0,0.0,0,2018-07-31
84,48,0.0,0.0,0,2018-08-01
85,52,0.0,0.0,0,2018-08-02
91,53,0.0,0.0,0,2018-08-03
86,65,0.01,0.0,0,2018-08-04
86,63,0.0,0.0,0,2018-08-05
86,61,0.01,0.0,0,2018-08-06
83,57,0.0,0.0,0,2018-08-07
88,54,0.0,0.0,0,2018-08-08
84,53,0.0,0.0,0,2018-08-09
90,55,0.0,0.0,0,2018-08-10
89,55,0.0,0.0,0,2018-08-11
92,53,0.0,0.0,0,2018-08-12
90,52,0.0,0.0,0,2018-08-13
90,51,0.0,0.0,0,2018-08-14
84,55,0.01,0.0,0,2018-08-15
88,54,0.04,0.0,0,2018-08-16
88,54,0.0,0.0,0,2018-08-17
87,57,0.0,0.0,0,2018-08-18
85,56,0.0,0.0,0,2018-08-19
79,51,0.16,0.0,0,2018-08-20
77,47,0.0,0.0,0,2018-08-21
76,51,0.0,0.0,0,2018-08-22
80,55,0.01,0.0,0,2018-08-23
89,56,0.0,0.0,0,2018-08-24
89,56,0.0,0.0,0,2018-08-25
90,60,0.0,0.0,0,2018-08-26
94,56,0.0,0.0,0,2018-08-27
90,64,0.0,0.0,0,2018-08-28
86,49,0.0,0.0,0,2018-08-29
90,46,0.0,0.0,0,2018-08-30
90,56,0.0,0.0,0,2018-08-31
89,59,0.0,0.0,0,2018-09-01
81,54,0.0,0.0,0,2018-09-02
80,51,0.0,0.0,0,2018-09-03
80,54,0.0,0.0,0,2018-09-04
83,51,0.0,0.0,0,2018-09-05
76,54,0.96,0.0,0,2018-09-06
73,48,0.05,0.0,0,2018-09-07
78,48,0.0,0.0,0,2018-09-08
81,48,0.0,0.0,0,2018-09-09
87,54,0.0,0.0,0,2018-09-10
88,52,0.0,0.0,0,2018-09-11
91,55,0.0,0.0,0,2018-09-12
91,55,0.0,0.0,0,2018-09-13
94,59,0.0,0.0,0,2018-09-14
92,55,0.0,0.0,0,2018-09-15
93,52,0.0,0.0,0,2018-09-16
91,58,0.0,0.0,0,2018-09-17
92,60,0.0,0.0,0,2018-09-18
90,55,0.0,0.0,0,2018-09-19
83,57,0.0,0.0,0,2018-09-20
83,57,0.01,0.0,0,2018-09-21
77,51,0.0,0.0,0,2018-09-22
86,43,0.0,0.0,0,2018-09-23
88,52,0.0,0.0,0,2018-09-24
82,51,0.0,0.0,0,2018-09-25
71,44,0.0,0.0,0,2018-09-26
72,36,0.0,0.0,0,2018-09-27
80,45,0.0,0.0,0,2018-09-28
64,42,0.0,0.0,0,2018-09-29
84,37,0.0,0.0,0,2018-09-30
73,40,0.0,0.0,0,2018-10-01
67,39,0.0,0.0,0,2018-10-02
82,48,0.0,0.0,0,2018-10-03
85,61,0.0,0.0,0,2018-10-04
74,43,0.03,0.0,0,2018-10-05
74,41,0.15,0.0,0,2018-10-06
54,39,0.03,0.0,0,2018-10-07
51,39,0.05,0.0,0,2018-10-08
44,37,0.78,0.0,0,2018-10-09
38,34,0.26,0.0,0,2018-10-10
38,30,0.33,0.9,0,2018-10-11
41,31,0.09,0.0,0,2018-10-12
63,31,0.0,0.0,0,2018-10-13
66,34,0.0,0.0,0,2018-10-14
54,20,0.68,8.9,7,2018-10-15
47,13,0.0,0.0,2,2018-10-16
58,26,0.0,0.0,0,2018-10-17
62,31,0.0,0.0,0,2018-10-18
68,31,0.0,0.0,0,2018-10-19
69,47,0.0,0.0,0,2018-10-20
70,34,0.0,0.0,0,2018-10-21
78,38,0.0,0.0,0,2018-10-22
72,41,0.0,0.0,0,2018-10-23
64,42,0.0,0.0,0,2018-10-24
65,44,0.0,0.0,0,2018-10-25
69,40,0.0,0.0,0,2018-10-26
71,39,0.0,0.0,0,2018-10-27
76,50,0.0,0.0,0,2018-10-28
78,36,0.0,0.0,0,2018-10-29
79,50,0.0,0.0,0,2018-10-30
66,33,0.1,0.1,0,2018-10-31
49,32,0.18,0.2,0,2018-11-01
57,31,0.0,0.0,0,2018-11-02
64,31,0.0,0.0,0,2018-11-03
58,38,0.13,0.0,0,2018-11-04
57,27,0.0,0.0,0,2018-11-05
54,36,0.0,0.0,0,2018-11-06
52,31,0.0,0.0,0,2018-11-07
44,23,0.0,0.0,0,2018-11-08
40,21,0.0,0.0,0,2018-11-09
42,17,0.0,0.0,0,2018-11-10
58,28,0.0,0.0,0,2018-11-11
42,22,0.64,12.6,11,2018-11-12
30,12,0.06,1.6,7,2018-11-13
51,11,0.0,0.0,3,2018-11-14
61,27,0.0,0.0,3,2018-11-15
64,37,0.0,0.0,0,2018-11-16
65,29,0.0,0.0,0,2018-11-17
49,22,0.31,1.7,2,2018-11-18
47,12,0.05,0.5,1,2018-11-19
49,24,0.0,0.0,1,2018-11-20
57,21,0.0,0.0,0,2018-11-21
62,27,0.0,0.0,0,2018-11-22
62,29,0.0,0.0,0,2018-11-23
51,34,0.0,0.0,0,2018-11-24
58,27,0.0,0.0,0,2018-11-25
46,20,0.0,0.0,0,2018-11-26
54,19,0.0,0.0,0,2018-11-27
58,28,0.0,0.0,0,2018-11-28
59,44,0.0,0.0,0,2018-11-29
52,31,0.0,0.0,0,2018-11-30
36,24,0.0,0.0,0,2018-12-01
47,22,0.0,0.0,0,2018-12-02
38,15,0.0,0.0,0,2018-12-03
34,21,0.16,2.5,1,2018-12-04
40,13,0.0,0.0,1,2018-12-05
48,13,0.0,0.0,1,2018-12-06
32,17,0.04,0.5,1,2018-12-07
44,16,0.0,0.0,0,2018-12-08
49,19,0.0,0.0,0,2018-12-09
47,21,0.0,0.0,0,2018-12-10
54,18,0.0,0.0,0,2018-12-11
57,32,0.0,0.0,0,2018-12-12
55,26,0.0,0.0,0,2018-12-13
47,19,0.0,0.0,0,2018-12-14
55,23,0.0,0.0,0,2018-12-15
56,22,0.0,0.0,0,2018-12-16
59,28,0.0,0.0,0,2018-12-17
59,26,0.0,0.0,0,2018-12-18
57,31,0.0,0.0,0,2018-12-19
50,35,0.0,0.0,0,2018-12-20
48,21,0.0,0.0,0,2018-12-21
63,25,0.0,0.0,0,2018-12-22
50,25,0.01,0.0,0,2018-12-23
50,15,0.0,0.0,0,2018-12-24
50,26,0.0,0.0,0,2018-12-25
44,22,0.0,0.0,0,2018-12-26
40,17,0.0,0.1,0,2018-12-27
34,18,0.0,0.0,0,2018-12-28
23,13,0.0,0.0,0,2018-12-29
37,5,0.0,0.0,0,2018-12-30
50,21,0.0,0.0,0,2018-12-31
42,9,0.13,2.6,3,2019-01-01
13,2,0.03,0.6,2,2019-01-02
41,1,0.0,0.0,2,2019-01-03
56,22,0.0,0.0,1,2019-01-04
61,17,0.0,0.0,0,2019-01-05
60,32,0.0,0.0,0,2019-01-06
57,30,0.0,0.0,0,2019-01-07
51,34,0.0,0.0,0,2019-01-08
46,23,0.0,0.0,0,2019-01-09
50,23,0.0,0.0,0,2019-01-10
58,29,0.0,0.0,0,2019-01-11
45,32,0.63,1.9,2,2019-01-12
39,29,0.14,1.4,2,2019-01-13
41,18,0.0,0.0,2,2019-01-14
51,17,0.0,0.0,1,2019-01-15
51,23,0.0,0.0,1,2019-01-16
53,29,0.0,0.0,0,2019-01-17
57,32,0.0,0.0,0,2019-01-18
50,31,0.22,1.5,1,2019-01-19
51,20,0.0,0.0,0,2019-01-20
54,35,0.0,0.0,0,2019-01-21
51,23,0.0,0.0,0,2019-01-22
44,23,0.17,2.2,2,2019-01-23
45,15,0.0,0.0,1,2019-01-24
37,19,0.18,2.9,3,2019-01-25
41,13,0.0,0.0,2,2019-01-26
48,21,0.0,0.0,2,2019-01-27
53,31,0.0,0.0,0,2019-01-28
49,18,0.2,4.0,4,2019-01-29
32,7,0.0,0.0,2,2019-01-30
49,7,0.0,0.0,2,2019-01-31
50,23,0.0,0.0,1,2019-02-01
59,24,0.0,0.0,0,2019-02-02
59,30,0.0,0.0,0,2019-02-03
63,36,0.0,0.0,0,2019-02-04
54,37,0.0,0.0,0,2019-02-05
47,16,0.0,0.0,0,2019-02-06
37,12,0.29,5.7,5,2019-02-07
20,-9,0.08,1.8,5,2019-02-08
33,-4,0.0,0.0,4,2019-02-09
44,11,0.0,0.0,3,2019-02-10
32,18,0.0,0.0,3,2019-02-11
36,9,0.0,0.0,2,2019-02-12
50,19,0.0,0.0,1,2019-02-13
57,31,0.0,0.0,0,2019-02-14
56,36,0.0,0.0,0,2019-02-15
57,21,0.01,0.1,0,2019-02-16
52,18,0.0,0.0,0,2019-02-17
36,21,0.0,0.0,0,2019-02-18
25,7,0.12,4.2,2,2019-02-19
20,12,0.06,0.6,2,2019-02-20
35,7,0.0,0.0,0,2019-02-21
34,10,0.0,0.0,0,2019-02-22
29,20,0.06,1.1,1,2019-02-23
41,15,0.11,1.0,1,2019-02-24
47,28,0.0,0.0,0,2019-02-25
54,15,0.0,0.0,0,2019-02-26
52,20,0.0,0.0,0,2019-02-27
45,15,0.01,0.1,0,2019-02-28
55,29,0.0,0.0,0,2019-03-01
0,0,0.0,0.0,0,2019-03-02
54,28,0.0,0.0,0,2019-03-03
40,14,0.14,3.0,3,2019-03-04
14,-2,0.38,4.5,6,2019-03-05
22,-5,0.01,0.1,4,2019-03-06
32,3,0.0,0.0,4,2019-03-07
43,15,0.0,0.0,3,2019-03-08
53,26,0.09,0.1,0,2019-03-09
46,25,0.0,0.0,0,2019-03-10
50,28,0.1,0.0,0,2019-03-11
49,22,0.0,0.0,0,2019-03-12
53,25,0.0,0.0,0,2019-03-13
59,29,0.0,0.0,0,2019-03-14
54,29,1.3,3.1,3,2019-03-15
36,25,0.0,0.0,2,2019-03-16
49,14,0.0,0.0,0,2019-03-17
51,23,0.0,0.0,0,2019-03-18
54,23,0.0,0.0,0,2019-03-19
49,28,0.0,0.0,0,2019-03-20
49,28,0.0,0.0,0,2019-03-21
60,21,0.0,0.0,0,2019-03-22
59,30,0.0,0.0,0,2019-03-23
57,33,0.06,0.0,0,2019-03-24
52,33,0.04,0.0,0,2019-03-25
58,28,0.0,0.0,0,2019-03-26
60,30,0.0,0.0,0,2019-03-27
70,31,0.0,0.0,0,2019-03-28
74,41,0.0,0.0,0,2019-03-29
64,35,0.0,0.0,0,2019-03-30
54,36,0.27,0.0,0,2019-03-31
42,26,0.44,5.4,0,2019-04-01
51,26,0.0,0.0,0,2019-04-02
59,27,0.0,0.0,0,2019-04-03
55,33,0.0,0.0,0,2019-04-04
58,33,0.0,0.0,0,2019-04-05
65,34,0.0,0.0,0,2019-04-06
69,33,0.0,0.0,0,2019-04-07
70,40,0.0,0.0,0,2019-04-08
70,41,0.0,0.0,0,2019-04-09
76,45,0.0,0.0,0,2019-04-10
78,44,0.0,0.0,0,2019-04-11
73,25,0.54,2.7,3,2019-04-12
43,16,0.24,2.5,1,2019-04-13
43,25,0.0,0.0,0,2019-04-14
48,28,0.1,0.8,0,2019-04-15
65,26,0.0,0.0,0,2019-04-16
72,43,0.0,0.0,0,2019-04-17
71,38,0.0,0.0,0,2019-04-18
64,40,0.0,0.0,0,2019-04-19
63,44,0.0,0.0,0,2019-04-20
72,35,0.0,0.0,0,2019-04-21
79,47,0.0,0.0,0,2019-04-22
71,46,0.19,0.0,0,2019-04-23
48,38,0.32,0.0,0,2019-04-24
65,40,0.0,0.0,0,2019-04-25
72,40,0.0,0.0,0,2019-04-26
70,41,0.0,0.0,0,2019-04-27
74,38,0.0,0.0,0,2019-04-28
66,42,0.02,0.0,0,2019-04-29
76,41,0.0,0.0,0,2019-04-30
57,29,0.12,1.4,1,2019-05-01
37,29,0.34,2.8,1,2019-05-02
45,33,0.11,0.0,0,2019-05-03
59,32,0.14,0.0,0,2019-05-04
68,35,0.0,0.0,0,2019-05-05
70,36,0.0,0.0,0,2019-05-06
75,44,0.0,0.0,0,2019-05-07
71,43,0.0,0.0,0,2019-05-08
61,43,0.34,0.0,0,2019-05-09
49,38,0.6,0.0,0,2019-05-10
39,31,0.52,2.3,0,2019-05-11
52,34,0.0,0.0,0,2019-05-12
64,32,0.0,0.0,0,2019-05-13
71,34,0.0,0.0,0,2019-05-14
78,44,0.0,0.0,0,2019-05-15
82,47,0.0,0.0,0,2019-05-16
79,46,0.0,0.0,0,2019-05-17
81,52,0.0,0.0,0,2019-05-18
71,48,0.1,0.0,0,2019-05-19
65,37,0.0,0.0,0,2019-05-20
62,36,0.01,0.0,0,2019-05-21
46,35,0.39,0.0,0,2019-05-22
43,31,0.89,5.1,2,2019-05-23
47,32,0.04,0.0,0,2019-05-24
45,37,0.32,0.0,0,2019-05-25
70,34,0.02,0.0,0,2019-05-26
74,39,0.0,0.0,0,2019-05-27
75,43,0.0,0.0,0,2019-05-28
67,42,0.05,0.0,0,2019-05-29
61,41,0.21,0.0,0,2019-05-30
61,39,0.14,0.0,0,2019-05-31
70,38,0.0,0.0,0,2019-06-01
76,42,0.01,0.0,0,2019-06-02
74,46,0.0,0.0,0,2019-06-03
76,47,0.02,0.0,0,2019-06-04
77,47,0.09,0.0,0,2019-06-05
81,47,0.05,0.0,0,2019-06-06
77,47,0.0,0.0,0,2019-06-07
82,47,0.1,0.0,0,2019-06-08
84,51,0.06,0.0,0,2019-06-09
81,51,0.01,0.0,0,2019-06-10
68,42,0.05,0.0,0,2019-06-11
77,38,0.0,0.0,0,2019-06-12
78,47,0.0,0.0,0,2019-06-13
75,51,0.0,0.0,0,2019-06-14
87,48,0.0,0.0,0,2019-06-15
84,63,0.02,0.0,0,2019-06-16
79,51,0.0,0.0,0,2019-06-17
78,49,0.04,0.0,0,2019-06-18
73,49,0.57,0.0,0,2019-06-19
74,52,0.03,0.0,0,2019-06-20
84,52,0.0,0.0,0,2019-06-21
85,53,0.02,0.0,0,2019-06-22
80,50,0.19,0.0,0,2019-06-23
56,44,0.87,0.0,0,2019-06-24
63,40,0.0,0.0,0,2019-06-25
77,44,0.0,0.0,0,2019-06-26
82,52,0.0,0.0,0,2019-06-27
87,51,0.0,0.0,0,2019-06-28
90,53,0.0,0.0,0,2019-06-29
94,55,0.0,0.0,0,2019-06-30
90,64,0.0,0.0,0,2019-07-01
91,58,0.0,0.0,0,2019-07-02
84,56,0.04,0.0,0,2019-07-03
84,53,0.71,0.0,0,2019-07-04
89,52,0.0,0.0,0,2019-07-05
85,55,0.11,0.0,0,2019-07-06
80,55,0.34,0.0,0,2019-07-07
80,53,0.01,0.0,0,2019-07-08
86,54,0.0,0.0,0,2019-07-09
84,54,0.0,0.0,0,2019-07-10
89,55,0.0,0.0,0,2019-07-11
86,53,0.0,0.0,0,2019-07-12
95,55,0.0,0.0,0,2019-07-13
90,60,0.0,0.0,0,2019-07-14
92,56,0.0,0.0,0,2019-07-15
90,59,0.06,0.0,0,2019-07-16
94,58,0.01,0.0,0,2019-07-17
90,54,0.0,0.0,0,2019-07-18
97,62,0.0,0.0,0,2019-07-19
98,60,0.0,0.0,0,2019-07-20
98,62,0.0,0.0,0,2019-07-21
94,61,0.44,0.0,0,2019-07-22
83,60,0.0,0.0,0,2019-07-23
80,62,0.18,0.0,0,2019-07-24
86,55,0.0,0.0,0,2019-07-25
95,56,0.0,0.0,0,2019-07-26
88,63,0.03,0.0,0,2019-07-27
92,56,0.0,0.0,0,2019-07-28
87,61,0.16,0.0,0,2019-07-29
89,61,0.0,0.0,0,2019-07-30
93,52,0.0,0.0,0,2019-07-31
90,56,0.11,0.0,0,2019-08-01
87,63,0.01,0.0,0,2019-08-02
83,60,0.02,0.0,0,2019-08-03
88,57,0.05,0.0,0,2019-08-04
96,59,0.0,0.0,0,2019-08-05
93,60,0.0,0.0,0,2019-08-06
89,63,0.0,0.0,0,2019-08-07
95,57,0.0,0.0,0,2019-08-08
88,63,0.0,0.0,0,2019-08-09
83,61,0.01,0.0,0,2019-08-10
96,60,0.01,0.0,0,2019-08-11
95,65,0.0,0.0,0,2019-08-12
81,62,0.0,0.0,0,2019-08-13
91,60,0.0,0.0,0,2019-08-14
88,53,0.0,0.0,0,2019-08-15
91,55,0.0,0.0,0,2019-08-16
95,55,0.0,0.0,0,2019-08-17
91,57,0.0,0.0,0,2019-08-18
90,60,0.0,0.0,0,2019-08-19
89,57,0.0,0.0,0,2019-08-20
96,57,0.0,0.0,0,2019-08-21
98,58,0.0,0.0,0,2019-08-22
82,64,0.01,0.0,0,2019-08-23
90,53,0.0,0.0,0,2019-08-24
87,62,0.0,0.0,0,2019-08-25
90,51,0.0,0.0,0,2019-08-26
97,58,0.0,0.0,0,2019-08-27
89,56,0.0,0.0,0,2019-08-28
77,49,0.0,0.0,0,2019-08-29
94,47,0.0,0.0,0,2019-08-30
88,63,0.0,0.0,0,2019-08-31
84,53,0.0,0.0,0,2019-09-01
91,55,0.0,0.0,0,2019-09-02
98,53,0.0,0.0,0,2019-09-03
100,61,0.0,0.0,0,2019-09-04
92,61,0.0,0.0,0,2019-09-05
85,57,0.0,0.0,0,2019-09-06
97,63,0.0,0.0,0,2019-09-07
82,59,0.02,0.0,0,2019-09-08
89,61,0.05,0.0,0,2019-09-09
85,51,0.02,0.0,0,2019-09-10
84,50,0.08,0.0,0,2019-09-11
82,56,0.01,0.0,0,2019-09-12
76,53,0.25,0.0,0,2019-09-13
79,47,0.0,0.0,0,2019-09-14
80,43,0.0,0.0,0,2019-09-15
90,45,0.0,0.0,0,2019-09-16
87,48,0.0,0.0,0,2019-09-17
88,56,0.0,0.0,0,2019-09-18
87,59,0.0,0.0,0,2019-09-19
83,49,0.0,0.0,0,2019-09-20
86,46,0.0,0.0,0,2019-09-21
86,53,0.0,0.0,0,2019-09-22
78,45,0.0,0.0,0,2019-09-23
76,41,0.0,0.0,0,2019-09-24
81,43,0.0,0.0,0,2019-09-25
86,49,0.0,0.0,0,2019-09-26
81,50,0.0,0.0,0,2019-09-27
85,40,0.0,0.0,0,2019-09-28
79,45,0.0,0.0,0,2019-09-29
73,47,0.13,0.0,0,2019-09-30
86,45,0.0,0.0,0,2019-10-01
82,45,0.0,0.0,0,2019-10-02
66,47,0.14,0.0,0,2019-10-03
62,40,0.37,0.0,0,2019-10-04
65,43,0.0,0.0,0,2019-10-05
69,36,0.0,0.0,0,2019-10-06
65,47,0.0,0.0,0,2019-10-07
64,39,0.0,0.0,0,2019-10-08
74,31,0.0,0.0,0,2019-10-09
80,42,0.0,0.0,0,2019-10-10
80,48,0.0,0.0,0,2019-10-11
55,20,0.42,3.8,3,2019-10-12
44,15,0.0,0.0,0,2019-10-13
67,26,0.0,0.0,0,2019-10-14
74,32,0.0,0.0,0,2019-10-15
75,37,0.0,0.0,0,2019-10-16
69,32,0.0,0.0,0,2019-10-17
80,33,0.0,0.0,0,2019-10-18
78,43,0.0,0.0,0,2019-10-19
67,49,0.0,0.0,0,2019-10-20
65,32,0.0,0.0,0,2019-10-21
50,33,0.0,0.0,0,2019-10-22
55,30,0.0,0.0,0,2019-10-23
64,31,0.0,0.0,0,2019-10-24
57,37,0.0,0.0,0,2019-10-25
40,25,0.54,7.0,2,2019-10-26
60,25,0.0,0.0,0,2019-10-27
